timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645041442380,85,/user_info_2,200,OK,Thread Group 1-12,text,true,,396,247,19,19,http://162.55.220.72:5005/user_info_2,85,0,40
1645041442380,89,/user_info_3,200,OK,Thread Group 1-8,text,true,,266,247,19,19,http://162.55.220.72:5005/user_info_3,89,0,40
1645041442387,88,/get_method,200,OK,Thread Group 1-16,text,true,,162,149,19,19,http://162.55.220.72:5005/get_method?name=Nikita&age=26,88,0,41
1645041442390,90,/object_info_1,200,OK,Thread Group 1-5,text,true,,212,162,19,19,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,90,0,42
1645041442393,88,/user_info_3,200,OK,Thread Group 1-9,text,true,,266,247,19,19,http://162.55.220.72:5005/user_info_3,88,0,40
1645041442392,91,/object_info_2,200,OK,Thread Group 1-1,text,true,,396,165,20,20,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,91,0,42
1645041442402,88,/user_info_2,200,OK,Thread Group 1-13,text,true,,396,247,20,20,http://162.55.220.72:5005/user_info_2,88,0,41
1645041442410,82,/get_method,200,OK,Thread Group 1-17,text,true,,162,149,20,20,http://162.55.220.72:5005/get_method?name=Nikita&age=26,82,0,41
1645041442403,91,/object_info_2,200,OK,Thread Group 1-2,text,true,,396,165,20,20,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,91,0,41
1645041442428,93,/user_info_2,200,OK,Thread Group 1-14,text,true,,396,247,21,21,http://162.55.220.72:5005/user_info_2,93,0,43
1645041442423,99,/object_info_1,200,OK,Thread Group 1-6,text,true,,212,162,21,21,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,99,0,42
1645041442428,95,/user_info_3,200,OK,Thread Group 1-10,text,true,,266,247,21,21,http://162.55.220.72:5005/user_info_3,95,0,44
1645041442428,98,/object_info_2,200,OK,Thread Group 1-3,text,true,,396,165,21,21,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,98,0,44
1645041442433,96,/object_info_1,200,OK,Thread Group 1-7,text,true,,212,162,21,21,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,96,0,42
1645041442433,97,/get_method,200,OK,Thread Group 1-18,text,true,,162,149,22,22,http://162.55.220.72:5005/get_method?name=Nikita&age=26,97,0,42
1645041442445,85,/object_info_2,200,OK,Thread Group 1-4,text,true,,396,165,22,22,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,85,0,42
1645041442446,92,/user_info_3,200,OK,Thread Group 1-11,text,true,,266,247,22,22,http://162.55.220.72:5005/user_info_3,92,0,43
1645041442453,87,/user_info_2,200,OK,Thread Group 1-15,text,true,,396,247,22,22,http://162.55.220.72:5005/user_info_2,87,0,41
1645041442461,95,/get_method,200,OK,Thread Group 1-19,text,true,,162,149,23,23,http://162.55.220.72:5005/get_method?name=Nikita&age=26,95,0,46
1645041442466,90,/user_info_3,200,OK,Thread Group 1-12,text,true,,266,247,23,23,http://162.55.220.72:5005/user_info_3,90,0,44
1645041442469,93,/object_info_1,200,OK,Thread Group 1-8,text,true,,212,162,23,23,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,93,0,46
1645041442480,97,/object_info_2,200,OK,Thread Group 1-5,text,true,,396,165,24,24,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,97,0,44
1645041442481,98,/object_info_1,200,OK,Thread Group 1-9,text,true,,212,162,24,24,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,98,0,45
1645041442475,106,/user_info_2,200,OK,Thread Group 1-16,text,true,,396,247,24,24,http://162.55.220.72:5005/user_info_2,106,0,49
1645041442484,101,/object_info_3,200,OK,Thread Group 1-1,text,true,,338,166,24,24,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,101,0,43
1645041442482,103,/get_method,200,OK,Thread Group 1-20,text,true,,162,149,24,24,http://162.55.220.72:5005/get_method?name=Nikita&age=26,103,0,45
1645041442491,100,/user_info_3,200,OK,Thread Group 1-13,text,true,,266,247,24,24,http://162.55.220.72:5005/user_info_3,100,0,47
1645041442494,101,/object_info_3,200,OK,Thread Group 1-2,text,true,,338,166,24,24,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,101,0,46
1645041442492,103,/user_info_2,200,OK,Thread Group 1-17,text,true,,396,247,24,24,http://162.55.220.72:5005/user_info_2,103,0,46
1645041442508,88,/get_method,200,OK,Thread Group 1-21,text,true,,162,149,24,24,http://162.55.220.72:5005/get_method?name=Nikita&age=26,88,0,42
1645041442521,93,/user_info_3,200,OK,Thread Group 1-14,text,true,,266,247,25,25,http://162.55.220.72:5005/user_info_3,93,0,45
1645041442522,94,/object_info_2,200,OK,Thread Group 1-6,text,true,,396,165,25,25,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,94,0,46
1645041442526,97,/object_info_3,200,OK,Thread Group 1-3,text,true,,338,166,25,25,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,97,0,48
1645041442524,100,/object_info_1,200,OK,Thread Group 1-10,text,true,,212,162,25,25,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,100,0,47
1645041442530,101,/user_info_2,200,OK,Thread Group 1-18,text,true,,396,247,26,26,http://162.55.220.72:5005/user_info_2,101,0,53
1645041442530,102,/get_method,200,OK,Thread Group 1-22,text,true,,162,149,26,26,http://162.55.220.72:5005/get_method?name=Nikita&age=26,102,0,53
1645041442530,107,/object_info_3,200,OK,Thread Group 1-4,text,true,,338,166,26,26,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,106,0,55
1645041442529,108,/object_info_2,200,OK,Thread Group 1-7,text,true,,396,165,26,26,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,108,0,56
1645041442540,99,/user_info_3,200,OK,Thread Group 1-15,text,true,,266,247,26,26,http://162.55.220.72:5005/user_info_3,99,0,48
1645041442538,101,/object_info_1,200,OK,Thread Group 1-11,text,true,,212,162,26,26,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,101,0,49
1645041442553,102,/get_method,200,OK,Thread Group 1-23,text,true,,162,149,27,27,http://162.55.220.72:5005/get_method?name=Nikita&age=26,102,0,54
1645041442556,100,/user_info_2,200,OK,Thread Group 1-19,text,true,,396,247,27,27,http://162.55.220.72:5005/user_info_2,100,0,51
1645041442556,104,/object_info_1,200,OK,Thread Group 1-12,text,true,,212,162,27,27,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,104,0,51
1645041442563,100,/object_info_2,200,OK,Thread Group 1-8,text,true,,396,165,27,27,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,100,0,44
1645041442578,92,/object_info_3,200,OK,Thread Group 1-5,text,true,,338,166,27,27,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,92,0,41
1645041442581,91,/user_info_3,200,OK,Thread Group 1-16,text,true,,266,247,27,27,http://162.55.220.72:5005/user_info_3,91,0,43
1645041442577,95,/get_method,200,OK,Thread Group 1-24,text,true,,162,149,27,27,http://162.55.220.72:5005/get_method?name=Nikita&age=26,95,0,42
1645041442579,96,/object_info_2,200,OK,Thread Group 1-9,text,true,,396,165,28,28,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,96,0,44
1645041442585,97,/user_info_2,200,OK,Thread Group 1-20,text,true,,396,247,28,28,http://162.55.220.72:5005/user_info_2,97,0,46
1645041442585,97,/object_info_4,200,OK,Thread Group 1-1,text,true,,208,165,28,28,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,97,0,46
1645041442591,93,/object_info_1,200,OK,Thread Group 1-13,text,true,,212,162,28,28,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,93,0,42
1645041442596,98,/user_info_2,200,OK,Thread Group 1-21,text,true,,396,247,28,28,http://162.55.220.72:5005/user_info_2,98,0,41
1645041442595,102,/user_info_3,200,OK,Thread Group 1-17,text,true,,266,247,28,28,http://162.55.220.72:5005/user_info_3,102,0,44
1645041442606,92,/get_method,200,OK,Thread Group 1-25,text,true,,162,149,28,28,http://162.55.220.72:5005/get_method?name=Nikita&age=26,92,0,42
1645041442595,104,/object_info_4,200,OK,Thread Group 1-2,text,true,,208,165,28,28,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,104,0,44
1645041442615,90,/object_info_1,200,OK,Thread Group 1-14,text,true,,212,162,29,29,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,90,0,45
1645041442616,92,/object_info_3,200,OK,Thread Group 1-6,text,true,,338,166,29,29,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,92,0,46
1645041442623,99,/object_info_4,200,OK,Thread Group 1-3,text,true,,208,165,30,30,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,99,0,43
1645041442624,106,/object_info_2,200,OK,Thread Group 1-10,text,true,,396,165,30,30,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,106,0,46
1645041442626,104,/get_method,200,OK,Thread Group 1-26,text,true,,162,149,30,30,http://162.55.220.72:5005/get_method?name=Nikita&age=26,104,0,44
1645041442631,102,/user_info_3,200,OK,Thread Group 1-18,text,true,,266,247,30,30,http://162.55.220.72:5005/user_info_3,102,0,47
1645041442632,102,/user_info_2,200,OK,Thread Group 1-22,text,true,,396,247,30,30,http://162.55.220.72:5005/user_info_2,102,0,48
1645041442637,100,/object_info_4,200,OK,Thread Group 1-4,text,true,,208,165,30,30,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,100,0,49
1645041442637,101,/object_info_3,200,OK,Thread Group 1-7,text,true,,338,166,30,30,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,101,0,51
1645041442639,105,/object_info_1,200,OK,Thread Group 1-15,text,true,,212,162,30,30,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,105,0,49
1645041442639,109,/object_info_2,200,OK,Thread Group 1-11,text,true,,396,165,31,31,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,109,0,49
1645041442655,98,/user_info_2,200,OK,Thread Group 1-23,text,true,,396,247,31,31,http://162.55.220.72:5005/user_info_2,98,0,43
1645041442651,102,/get_method,200,OK,Thread Group 1-27,text,true,,162,149,31,31,http://162.55.220.72:5005/get_method?name=Nikita&age=26,102,0,41
1645041442656,99,/user_info_3,200,OK,Thread Group 1-19,text,true,,266,247,31,31,http://162.55.220.72:5005/user_info_3,99,0,45
1645041442660,95,/object_info_2,200,OK,Thread Group 1-12,text,true,,396,165,31,31,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,95,0,43
1645041442663,93,/object_info_3,200,OK,Thread Group 1-8,text,true,,338,166,31,31,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,93,0,44
1645041442672,92,/object_info_1,200,OK,Thread Group 1-16,text,true,,212,162,31,31,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,92,0,44
1645041442672,93,/user_info_2,200,OK,Thread Group 1-24,text,true,,396,247,31,31,http://162.55.220.72:5005/user_info_2,93,0,44
1645041442674,93,/get_method,200,OK,Thread Group 1-28,text,true,,162,149,31,31,http://162.55.220.72:5005/get_method?name=Nikita&age=26,93,0,42
1645041442675,96,/object_info_3,200,OK,Thread Group 1-9,text,true,,338,166,32,32,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,96,0,45
1645041442670,104,/object_info_4,200,OK,Thread Group 1-5,text,true,,208,165,32,32,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,104,0,47
1645041442682,92,/get_method,200,OK,Thread Group 1-1,text,true,,162,149,32,32,http://162.55.220.72:5005/get_method?name=Nikita&age=26,92,0,41
1645041442684,94,/object_info_2,200,OK,Thread Group 1-13,text,true,,396,165,32,32,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,94,0,40
1645041442682,97,/user_info_3,200,OK,Thread Group 1-20,text,true,,266,247,32,32,http://162.55.220.72:5005/user_info_3,97,0,43
1645041442694,88,/user_info_3,200,OK,Thread Group 1-21,text,true,,266,247,32,32,http://162.55.220.72:5005/user_info_3,88,0,41
1645041442697,89,/object_info_1,200,OK,Thread Group 1-17,text,true,,212,162,32,32,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,89,0,41
1645041442698,93,/user_info_2,200,OK,Thread Group 1-25,text,true,,396,247,32,32,http://162.55.220.72:5005/user_info_2,92,0,44
1645041442700,92,/get_method,200,OK,Thread Group 1-29,text,true,,162,149,32,32,http://162.55.220.72:5005/get_method?name=Nikita&age=26,92,0,42
1645041442705,87,/object_info_2,200,OK,Thread Group 1-14,text,true,,396,165,32,32,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,87,0,42
1645041442699,94,/get_method,200,OK,Thread Group 1-2,text,true,,162,149,33,33,http://162.55.220.72:5005/get_method?name=Nikita&age=26,94,0,45
1645041442708,89,/object_info_4,200,OK,Thread Group 1-6,text,true,,208,165,33,33,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,89,0,44
1645041442722,90,/get_method,200,OK,Thread Group 1-3,text,true,,162,149,33,33,http://162.55.220.72:5005/get_method?name=Nikita&age=26,90,0,43
1645041442722,92,/get_method,200,OK,Thread Group 1-30,text,true,,162,149,33,33,http://162.55.220.72:5005/get_method?name=Nikita&age=26,92,0,43
1645041442730,88,/object_info_3,200,OK,Thread Group 1-10,text,true,,338,166,34,34,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,88,0,43
1645041442730,89,/user_info_2,200,OK,Thread Group 1-26,text,true,,396,247,34,34,http://162.55.220.72:5005/user_info_2,89,0,43
1645041442734,92,/object_info_1,200,OK,Thread Group 1-18,text,true,,212,162,34,34,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,92,0,44
1645041442734,93,/user_info_3,200,OK,Thread Group 1-22,text,true,,266,247,34,34,http://162.55.220.72:5005/user_info_3,92,0,44
1645041442737,95,/get_method,200,OK,Thread Group 1-4,text,true,,162,149,34,34,http://162.55.220.72:5005/get_method?name=Nikita&age=26,95,0,43
1645041442738,94,/object_info_4,200,OK,Thread Group 1-7,text,true,,208,165,34,34,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,94,0,44
1645041442744,92,/object_info_2,200,OK,Thread Group 1-15,text,true,,396,165,34,34,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,92,0,42
1645041442748,94,/object_info_3,200,OK,Thread Group 1-11,text,true,,338,166,35,35,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,94,0,42
1645041442745,97,/get_method,200,OK,Thread Group 1-31,text,true,,162,149,35,35,http://162.55.220.72:5005/get_method?name=Nikita&age=26,97,0,43
1645041442753,95,/user_info_2,200,OK,Thread Group 1-27,text,true,,396,247,35,35,http://162.55.220.72:5005/user_info_2,95,0,44
1645041442753,95,/user_info_3,200,OK,Thread Group 1-23,text,true,,266,247,35,35,http://162.55.220.72:5005/user_info_3,95,0,44
1645041442755,98,/object_info_3,200,OK,Thread Group 1-12,text,true,,338,166,35,35,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,98,0,42
1645041442757,96,/object_info_4,200,OK,Thread Group 1-8,text,true,,208,165,35,35,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,96,0,40
1645041442755,100,/object_info_1,200,OK,Thread Group 1-19,text,true,,212,162,35,35,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,100,0,43
1645041442765,100,/user_info_3,200,OK,Thread Group 1-24,text,true,,266,247,36,36,http://162.55.220.72:5005/user_info_3,100,0,44
1645041442764,102,/object_info_2,200,OK,Thread Group 1-16,text,true,,396,165,36,36,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,102,0,43
1645041442767,106,/user_info_2,200,OK,Thread Group 1-28,text,true,,396,247,36,36,http://162.55.220.72:5005/user_info_2,106,0,43
1645041442772,101,/object_info_4,200,OK,Thread Group 1-9,text,true,,208,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,101,0,40
1645041442770,105,/get_method,200,OK,Thread Group 1-32,text,true,,162,149,36,36,http://162.55.220.72:5005/get_method?name=Nikita&age=26,105,0,42
1645041442775,100,/user_info_2,200,OK,Thread Group 1-1,text,true,,396,247,36,36,http://162.55.220.72:5005/user_info_2,100,0,42
1645041442779,101,/object_info_1,200,OK,Thread Group 1-20,text,true,,212,162,36,36,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,101,0,43
1645041442778,103,/object_info_3,200,OK,Thread Group 1-13,text,true,,338,166,36,36,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,102,0,44
1645041442774,108,/get_method,200,OK,Thread Group 1-5,text,true,,162,149,36,36,http://162.55.220.72:5005/get_method?name=Nikita&age=26,108,0,43
1645041442782,117,/object_info_1,200,OK,Thread Group 1-21,text,true,,212,162,37,37,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,117,0,42
1645041442786,115,/object_info_2,200,OK,Thread Group 1-17,text,true,,396,165,37,37,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,115,0,41
1645041442792,109,/user_info_2,200,OK,Thread Group 1-29,text,true,,396,247,37,37,http://162.55.220.72:5005/user_info_2,109,0,41
1645041442791,111,/user_info_3,200,OK,Thread Group 1-25,text,true,,266,247,37,37,http://162.55.220.72:5005/user_info_3,111,0,42
1645041442792,111,/object_info_3,200,OK,Thread Group 1-14,text,true,,338,166,37,37,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,111,0,41
1645041442793,112,/get_method,200,OK,Thread Group 1-33,text,true,,162,149,37,37,http://162.55.220.72:5005/get_method?name=Nikita&age=26,112,0,43
1645041442793,112,/user_info_2,200,OK,Thread Group 1-2,text,true,,396,247,37,37,http://162.55.220.72:5005/user_info_2,112,0,44
1645041442797,109,/get_method,200,OK,Thread Group 1-6,text,true,,162,149,37,37,http://162.55.220.72:5005/get_method?name=Nikita&age=26,109,0,45
1645041442812,101,/user_info_2,200,OK,Thread Group 1-3,text,true,,396,247,38,38,http://162.55.220.72:5005/user_info_2,101,0,43
1645041442814,104,/user_info_2,200,OK,Thread Group 1-30,text,true,,396,247,38,38,http://162.55.220.72:5005/user_info_2,104,0,43
1645041442818,101,/object_info_4,200,OK,Thread Group 1-10,text,true,,208,165,38,38,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,101,0,42
1645041442817,107,/get_method,200,OK,Thread Group 1-34,text,true,,162,149,38,38,http://162.55.220.72:5005/get_method?name=Nikita&age=26,107,0,43
1645041442820,104,/user_info_3,200,OK,Thread Group 1-26,text,true,,266,247,38,38,http://162.55.220.72:5005/user_info_3,104,0,41
1645041442827,98,/object_info_1,200,OK,Thread Group 1-22,text,true,,212,162,38,38,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,98,0,41
1645041442826,102,/object_info_2,200,OK,Thread Group 1-18,text,true,,396,165,38,38,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,102,0,42
1645041442832,98,/get_method,200,OK,Thread Group 1-7,text,true,,162,149,38,38,http://162.55.220.72:5005/get_method?name=Nikita&age=26,98,0,42
1645041442832,100,/user_info_2,200,OK,Thread Group 1-4,text,true,,396,247,38,38,http://162.55.220.72:5005/user_info_2,100,0,43
1645041442842,110,/object_info_4,200,OK,Thread Group 1-11,text,true,,208,165,39,39,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,110,0,57
1645041442842,114,/user_info_2,200,OK,Thread Group 1-31,text,true,,396,247,39,39,http://162.55.220.72:5005/user_info_2,114,0,57
1645041442836,121,/object_info_3,200,OK,Thread Group 1-15,text,true,,338,166,39,39,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,121,0,60
1645041442842,120,/get_method,200,OK,Thread Group 1-35,text,true,,162,149,40,40,http://162.55.220.72:5005/get_method?name=Nikita&age=26,120,0,59
1645041442848,118,/object_info_1,200,OK,Thread Group 1-23,text,true,,212,162,40,40,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,118,0,53
1645041442848,124,/user_info_3,200,OK,Thread Group 1-27,text,true,,266,247,40,40,http://162.55.220.72:5005/user_info_3,124,0,53
1645041442853,119,/object_info_4,200,OK,Thread Group 1-12,text,true,,208,165,40,40,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,119,0,51
1645041442854,122,/get_method,200,OK,Thread Group 1-8,text,true,,162,149,40,40,http://162.55.220.72:5005/get_method?name=Nikita&age=26,122,0,53
1645041442855,124,/object_info_2,200,OK,Thread Group 1-19,text,true,,396,165,40,40,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,124,0,52
1645041442866,119,/object_info_3,200,OK,Thread Group 1-16,text,true,,338,166,40,40,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,119,0,53
1645041442865,122,/object_info_1,200,OK,Thread Group 1-24,text,true,,212,162,41,41,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,122,0,52
1645041442873,116,/get_method,200,OK,Thread Group 1-9,text,true,,162,149,41,41,http://162.55.220.72:5005/get_method?name=Nikita&age=26,116,0,51
1645041442865,125,/get_method,200,OK,Thread Group 1-36,text,true,,162,149,41,41,http://162.55.220.72:5005/get_method?name=Nikita&age=26,125,0,56
1645041442873,120,/user_info_3,200,OK,Thread Group 1-28,text,true,,266,247,41,41,http://162.55.220.72:5005/user_info_3,120,0,54
1645041442875,124,/user_info_2,200,OK,Thread Group 1-32,text,true,,396,247,41,41,http://162.55.220.72:5005/user_info_2,124,0,53
1645041442875,129,/user_info_3,200,OK,Thread Group 1-1,text,true,,266,247,41,41,http://162.55.220.72:5005/user_info_3,129,0,55
