timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645041332624,87,/object_info_1,200,OK,Thread Group 1-5,text,true,,212,162,22,22,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,87,0,42
1645041332623,90,/get_method,200,OK,Thread Group 1-18,text,true,,162,149,22,22,http://162.55.220.72:5005/get_method?name=Nikita&age=26,90,0,43
1645041332628,87,/user_info_2,200,OK,Thread Group 1-14,text,true,,396,247,22,22,http://162.55.220.72:5005/user_info_2,87,0,42
1645041332639,89,/object_info_2,200,OK,Thread Group 1-1,text,true,,396,165,23,23,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,89,0,43
1645041332644,88,/get_method,200,OK,Thread Group 1-19,text,true,,162,149,23,23,http://162.55.220.72:5005/get_method?name=Nikita&age=26,88,0,41
1645041332644,91,/user_info_3,200,OK,Thread Group 1-10,text,true,,266,247,23,23,http://162.55.220.72:5005/user_info_3,91,0,43
1645041332646,89,/object_info_1,200,OK,Thread Group 1-6,text,true,,212,162,23,23,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,89,0,43
1645041332652,90,/user_info_2,200,OK,Thread Group 1-15,text,true,,396,247,23,23,http://162.55.220.72:5005/user_info_2,90,0,43
1645041332662,88,/get_method,200,OK,Thread Group 1-20,text,true,,162,149,24,24,http://162.55.220.72:5005/get_method?name=Nikita&age=26,88,0,43
1645041332665,88,/object_info_1,200,OK,Thread Group 1-7,text,true,,212,162,24,24,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,88,0,42
1645041332670,87,/object_info_2,200,OK,Thread Group 1-2,text,true,,396,165,24,24,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,87,0,42
1645041332665,94,/user_info_3,200,OK,Thread Group 1-11,text,true,,266,247,24,24,http://162.55.220.72:5005/user_info_3,94,0,43
1645041332671,91,/object_info_2,200,OK,Thread Group 1-3,text,true,,396,165,25,25,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,91,0,42
1645041332671,94,/user_info_2,200,OK,Thread Group 1-16,text,true,,396,247,25,25,http://162.55.220.72:5005/user_info_2,94,0,44
1645041332690,87,/user_info_3,200,OK,Thread Group 1-12,text,true,,266,247,25,25,http://162.55.220.72:5005/user_info_3,87,0,40
1645041332683,94,/get_method,200,OK,Thread Group 1-21,text,true,,162,149,25,25,http://162.55.220.72:5005/get_method?name=Nikita&age=26,94,0,44
1645041332687,92,/object_info_1,200,OK,Thread Group 1-8,text,true,,212,162,25,25,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,92,0,41
1645041332691,92,/object_info_2,200,OK,Thread Group 1-4,text,true,,396,165,26,26,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,92,0,42
1645041332691,93,/user_info_2,200,OK,Thread Group 1-17,text,true,,396,247,26,26,http://162.55.220.72:5005/user_info_2,93,0,42
1645041332695,92,/user_info_3,200,OK,Thread Group 1-13,text,true,,266,247,26,26,http://162.55.220.72:5005/user_info_3,92,0,44
1645041332704,86,/get_method,200,OK,Thread Group 1-22,text,true,,162,149,26,26,http://162.55.220.72:5005/get_method?name=Nikita&age=26,85,0,42
1645041332708,92,/object_info_1,200,OK,Thread Group 1-9,text,true,,212,162,26,26,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,92,0,45
1645041332711,90,/object_info_2,200,OK,Thread Group 1-5,text,true,,396,165,26,26,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,90,0,42
1645041332713,92,/user_info_2,200,OK,Thread Group 1-18,text,true,,396,247,27,27,http://162.55.220.72:5005/user_info_2,92,0,42
1645041332715,93,/user_info_3,200,OK,Thread Group 1-14,text,true,,266,247,27,27,http://162.55.220.72:5005/user_info_3,93,0,42
1645041332723,86,/get_method,200,OK,Thread Group 1-23,text,true,,162,149,27,27,http://162.55.220.72:5005/get_method?name=Nikita&age=26,86,0,42
1645041332729,95,/object_info_3,200,OK,Thread Group 1-1,text,true,,338,166,28,28,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,95,0,42
1645041332732,93,/user_info_2,200,OK,Thread Group 1-19,text,true,,396,247,28,28,http://162.55.220.72:5005/user_info_2,93,0,41
1645041332735,94,/object_info_2,200,OK,Thread Group 1-6,text,true,,396,165,28,28,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,93,0,41
1645041332742,88,/user_info_3,200,OK,Thread Group 1-15,text,true,,266,247,28,28,http://162.55.220.72:5005/user_info_3,88,0,43
1645041332735,96,/object_info_1,200,OK,Thread Group 1-10,text,true,,212,162,28,28,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,96,0,43
1645041332744,89,/get_method,200,OK,Thread Group 1-24,text,true,,162,149,28,28,http://162.55.220.72:5005/get_method?name=Nikita&age=26,89,0,42
1645041332751,85,/user_info_2,200,OK,Thread Group 1-20,text,true,,396,247,28,28,http://162.55.220.72:5005/user_info_2,85,0,41
1645041332753,92,/object_info_2,200,OK,Thread Group 1-7,text,true,,396,165,28,28,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,92,0,44
1645041332757,90,/object_info_3,200,OK,Thread Group 1-2,text,true,,338,166,29,29,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,90,0,40
